player_id,player_name,age,nationality,team,jersey_number,position,height_cm,weight_kg,preferred_foot,club_name,market_value_eur,match_id,match_date,stadium,city,opponent_team,tournament_stage,match_result,goals_team,goals_opponent,minutes_played,goals,assists,shots,shots_on_target,expected_goals_xg,expected_assists_xa,key_passes,successful_passes,total_passes,pass_accuracy,dribbles_attempted,successful_dribbles,crosses,successful_crosses,tackles,interceptions,clearances,blocks,aerial_duels_won,aerial_duels_lost,recoveries,defensive_actions,fouls_committed,fouls_suffered,yellow_cards,red_cards,offsides,saves,save_percentage,punches,clean_sheet,goals_conceded,penalty_saves,distance_covered_km,sprint_distance_km,top_speed_kmh,accelerations,decelerations,stamina_score,player_rating,performance_score,offensive_contribution,defensive_contribution,possession_impact,pressure_resistance,creativity_score,consistency_score,clutch_performance_score,total_goals_tournament,total_assists_tournament,total_minutes_tournament,player_of_match_awards,tournament_rating
P00003,Hussein Saeed,28,Iraq,Iraq,3,GK,170,75,Left,Iraq City,38400000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,32,0,0,0,0,0.0,0.14,0,17,22,79.9,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4,100.0,1,0,3,0,6.28,0.83,31.8,3,3,74.3,5.9,60.9,52.0,71.0,55.8,76.7,59.7,72.2,62.7,0,0,76,0,5.6
P00004,Hassan Kazem,33,Iraq,Iraq,4,CB,190,79,Right,Iraq Sporting,36100000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,40,0,0,0,0,0.0,0.05,0,19,22,87.8,0,0,0,0,1,1,1,0,2,0,2,3,0,0,0,0,0,0,0.0,0,0,0,0,6.81,1.35,31.8,6,0,83.0,5.8,58.5,71.7,43.5,52.3,74.2,67.9,78.0,59.2,0,0,195,0,5.9
P00005,Mohammed Abbas,33,Iraq,Iraq,5,CB,183,64,Right,Iraq Athletic,39200000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,32,0,0,0,0,0.0,0.13,0,16,20,83.4,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,6.78,1.23,28.2,6,4,83.7,6.4,63.8,41.2,58.8,48.4,86.7,53.9,62.2,41.9,0,0,32,0,6.2
P00006,Omar Abbas,23,Iraq,Iraq,6,CB,188,66,Right,Iraq City,61800000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,32,0,0,0,0,0.0,0.09,0,11,14,83.3,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0.0,0,0,0,0,8.04,1.87,32.6,3,3,84.3,6.5,65.3,71.7,56.9,50.8,61.0,76.9,83.6,77.5,0,0,159,0,6.3
P00007,Haider Salim,29,Iraq,Iraq,7,CB,177,73,Right,Iraq Rovers,43700000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,73,0,0,0,0,0.0,0.01,0,27,34,79.7,0,0,0,0,2,0,1,0,1,1,2,3,1,0,0,0,0,0,0.0,0,0,0,0,6.71,1.1,31.5,10,7,86.9,6.0,52.2,64.7,55.7,72.9,75.4,47.0,79.4,46.0,0,0,175,0,6.1
P00008,Yusuf Hassan,26,Iraq,Iraq,8,LB,188,69,Right,Iraq Rovers,37000000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,32,0,0,0,0,0.0,0.12,0,10,13,82.5,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0.0,0,0,0,0,7.76,1.74,28.5,8,4,94.2,6.1,59.9,42.1,46.7,68.2,64.9,50.6,66.2,98.0,0,0,127,0,5.5
P00009,Mustafa Ali,28,Iraq,Iraq,9,LB,170,76,Right,Iraq United,4000000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,18,0,0,0,0,0.0,0.11,0,7,9,78.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,7.35,1.96,33.7,4,2,91.7,4.8,45.3,46.1,74.7,62.8,69.1,60.6,65.9,56.8,0,0,26,0,5.8
P00010,Ahmed Salim,20,Iraq,Iraq,10,RB,181,79,Left,Iraq United,7200000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,100,0,0,0,0,0.0,0.03,0,47,58,82.3,0,0,1,0,0,0,0,1,2,0,3,1,2,0,0,0,0,0,0.0,0,0,0,0,7.51,2.14,29.6,15,6,91.8,5.4,52.4,66.6,55.2,59.6,59.2,50.2,72.1,68.4,0,0,163,0,5.8
P00011,Mohammed Mousa,22,Iraq,Iraq,11,RB,185,63,Left,Iraq City,30100000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,12,0,0,0,0,0.0,0.05,1,4,5,84.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6.44,1.63,28.5,3,0,84.6,6.3,61.3,38.9,64.2,69.7,74.4,55.9,83.6,75.5,0,0,196,0,6.1
P00012,Hassan Kadhim,23,Iraq,Iraq,12,DM,181,69,Right,Iraq City,48400000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,32,0,0,0,0,0.0,0.05,1,12,16,79.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0,0,5.07,1.78,31.9,6,3,79.3,5.6,57.1,59.6,56.6,48.9,77.0,79.3,72.1,77.9,0,0,72,0,5.8
P00013,Hussein Jaber,32,Iraq,Iraq,13,DM,183,84,Right,Iraq Athletic,45500000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,25,0,0,0,0,0.0,0.04,0,11,14,85.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6.71,1.41,27.6,2,3,88.3,5.7,58.9,46.8,55.2,65.9,54.2,38.2,69.5,76.6,0,0,123,0,5.8
P00014,Omar Salim,18,Iraq,Iraq,14,DM,172,73,Right,Iraq United,60100000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,18,0,0,0,0,0.0,0.01,0,5,7,85.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,8.77,1.15,27.7,2,0,78.8,6.2,63.2,58.6,55.0,60.4,77.8,55.0,86.9,72.0,0,1,120,0,6.0
P00015,Omar Jaber,27,Iraq,Iraq,15,CM,187,66,Right,Iraq FC,45400000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,32,0,0,0,0,0.0,0.12,1,16,19,84.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,7.39,1.51,29.9,6,2,80.9,6.8,66.6,72.8,71.0,52.7,69.0,72.9,79.3,55.2,0,0,162,0,6.3
P00016,Ali Salim,25,Iraq,Iraq,16,CM,193,64,Left,Iraq Rovers,47600000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,91,0,0,1,1,0.06,0.15,1,52,53,99.0,1,0,0,0,1,0,0,0,0,0,4,1,3,1,0,0,0,0,0.0,0,0,0,0,6.91,1.56,28.2,9,4,79.0,6.2,63.3,34.7,60.2,63.7,71.4,67.5,79.0,71.4,0,0,191,0,5.9
P00017,Ali Saeed,22,Iraq,Iraq,17,CM,181,73,Right,Iraq Sporting,36100000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,79,0,0,1,0,0.07,0.05,0,36,46,80.4,0,0,0,0,1,1,0,1,1,1,5,3,1,2,0,0,0,0,0.0,0,0,0,0,8.5,1.1,31.4,7,10,74.0,4.9,46.6,42.0,56.7,52.8,49.2,65.5,76.6,71.7,0,0,104,0,5.7
P00018,Omar Kadhim,29,Iraq,Iraq,18,CM,190,79,Right,Iraq United,23100000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,62,0,0,1,0,0.04,0.02,0,31,35,90.2,0,0,0,0,0,2,0,1,0,0,3,3,0,0,0,1,0,0,0.0,0,0,0,0,6.74,1.17,33.1,4,7,95.5,6.0,57.9,67.0,79.3,57.8,67.0,55.4,73.0,61.8,0,0,143,0,5.9
P00019,Karim Abbas,21,Iraq,Iraq,19,AM,175,79,Left,Iraq Athletic,52100000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,8,0,0,0,0,0.0,0.02,0,2,4,67.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,7.22,1.57,28.7,0,0,98.1,5.8,52.7,52.3,23.4,55.1,75.7,56.9,78.5,42.9,0,0,98,0,5.9
P00020,Yusuf Mahdi,28,Iraq,Iraq,20,AM,183,76,Right,Iraq Athletic,16000000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,8,0,0,0,0,0.0,0.11,0,3,5,75.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,7.07,1.19,33.4,3,0,74.5,6.3,64.9,48.6,69.3,39.5,48.5,69.7,70.2,48.6,0,0,72,0,6.2
P00021,Ali Jaber,19,Iraq,Iraq,21,LW,168,73,Right,Iraq Sporting,5700000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,70,0,0,0,0,0.0,0.13,1,27,36,75.2,0,0,2,1,1,0,0,0,1,1,2,1,0,2,0,0,0,0,0.0,0,0,0,0,5.32,0.89,29.2,12,13,84.8,5.6,59.2,42.2,68.4,60.3,68.8,65.7,94.6,40.7,0,0,153,0,5.8
P00022,Hassan Jaber,31,Iraq,Iraq,22,LW,169,78,Right,Iraq Athletic,45900000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,80,0,0,1,1,0.08,0.03,0,38,47,82.0,0,0,0,0,1,1,0,2,0,0,2,4,0,0,0,0,0,0,0.0,0,0,0,0,5.98,1.34,34.3,8,8,81.5,5.2,52.0,46.6,51.6,71.2,90.4,57.4,77.2,66.1,0,0,106,0,5.9
P00023,Hussein Kadhim,26,Iraq,Iraq,23,RW,175,73,Right,Iraq United,13100000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,75,0,0,2,2,0.31,0.14,1,26,36,73.9,2,2,1,1,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0.0,0,0,0,0,3.98,2.09,29.9,13,9,89.4,6.0,60.4,60.2,61.1,49.4,72.4,34.9,75.6,68.1,0,0,159,0,5.4
P00024,Yusuf Kazem,27,Iraq,Iraq,24,RW,184,74,Right,Iraq Sporting,21100000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,12,0,0,0,0,0.0,0.03,0,5,7,72.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,9.94,1.42,30.8,0,1,79.9,5.7,56.0,63.7,66.4,41.6,84.6,55.6,82.8,59.6,0,0,193,0,5.3
P00025,Ali Abbas,32,Iraq,Iraq,25,ST,177,75,Left,Iraq United,34600000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,98,0,0,1,0,0.05,0.08,0,36,47,78.2,1,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,2,0,0.0,0,0,0,0,9.09,1.13,30.9,8,24,76.9,5.8,59.0,72.2,66.4,48.4,80.1,56.4,70.6,84.7,0,0,212,0,5.8
P00026,Mohammed Kazem,22,Iraq,Iraq,26,ST,183,87,Right,Iraq FC,35000000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Switzerland,Group Stage,Loss,0,3,77,0,0,1,0,0.17,0.1,0,24,35,70.1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0.0,0,0,0,0,6.73,2.13,30.2,10,4,69.4,6.2,60.4,40.7,61.7,57.8,56.3,53.9,70.6,50.5,0,0,95,0,6.1
P00053,Leon Gerber,24,Switzerland,Switzerland,1,GK,175,78,Right,Switzerland Athletic,2900000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,58,0,0,0,0,0.0,0.02,0,18,24,77.2,0,0,1,0,1,0,1,1,0,0,2,3,0,3,0,0,0,2,40.0,0,0,0,0,6.62,1.21,33.6,10,3,83.4,6.7,64.2,67.8,61.3,36.4,75.2,45.5,74.4,74.2,0,0,177,0,6.3
P00054,Leon Huber,19,Switzerland,Switzerland,2,GK,169,76,Left,Switzerland City,33500000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,94,0,0,0,0,0.0,0.06,0,49,61,80.5,2,1,0,0,0,0,1,0,1,0,4,1,3,0,0,0,0,3,100.0,1,1,0,0,7.32,1.09,33.0,12,8,84.7,6.9,69.4,64.8,56.4,65.6,81.6,54.7,68.4,63.9,0,0,337,0,6.1
P00055,Noah Müller,31,Switzerland,Switzerland,3,GK,171,73,Right,Switzerland Athletic,38900000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,8,0,0,0,0,0.0,0.0,0,0,1,74.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,0,0,0,0,7.27,1.77,33.5,1,1,96.2,5.7,57.9,52.3,42.0,52.7,63.4,48.7,78.1,63.5,0,0,200,0,6.1
P00056,Jan Brunner,23,Switzerland,Switzerland,4,CB,180,88,Right,Switzerland United,10600000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,0,0,0,0,0,0.0,0.14,0,0,0,84.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1.6,0.23,0.0,0,0,82.8,6.6,68.6,46.2,67.0,45.5,73.5,43.2,74.5,75.9,1,0,136,0,6.2
P00057,Luca Steiner,21,Switzerland,Switzerland,5,CB,194,74,Right,Switzerland Rovers,34100000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,71,0,0,1,0,0.18,0.05,1,39,44,88.7,0,0,0,0,0,0,2,0,0,0,2,2,1,0,1,0,0,0,0.0,0,0,0,0,4.91,1.76,31.6,9,12,75.4,6.8,66.8,41.2,61.2,74.2,70.9,78.1,69.0,68.7,0,0,173,0,6.1
P00058,Joel Müller,25,Switzerland,Switzerland,6,CB,191,76,Right,Switzerland United,64100000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,100,0,0,0,0,0.0,0.12,1,70,80,88.2,1,1,0,0,1,2,2,1,0,0,2,6,3,0,0,0,0,0,0.0,0,0,0,0,7.32,1.87,33.0,11,4,97.6,6.4,64.1,64.0,46.5,37.1,76.8,61.1,78.4,61.6,0,0,236,0,6.1
P00059,Liam Schmid,27,Switzerland,Switzerland,7,CB,190,77,Right,Switzerland City,6300000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,40,0,0,0,0,0.0,0.07,0,36,39,92.5,1,0,0,0,0,0,2,0,0,0,2,2,1,0,0,0,0,0,0.0,0,0,0,0,6.34,1.76,32.2,6,6,79.7,6.6,65.7,53.4,50.8,63.6,93.3,51.3,65.2,38.5,0,0,113,0,6.1
P00060,Simon Steiner,26,Switzerland,Switzerland,8,LB,177,63,Right,Switzerland City,1900000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,70,0,0,0,0,0.0,0.12,0,16,24,69.1,0,0,0,0,0,1,1,1,0,0,5,3,0,1,0,0,0,0,0.0,0,0,0,0,5.55,1.24,32.1,13,8,69.8,6.6,61.9,67.2,63.7,66.8,78.6,44.5,68.1,73.6,0,0,288,0,5.9
P00061,David Weber,30,Switzerland,Switzerland,9,LB,186,83,Right,Switzerland United,22100000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,18,0,0,1,0,0.14,0.07,0,9,12,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,9.09,1.09,28.0,4,2,88.4,6.9,71.7,47.8,36.1,72.7,64.6,65.3,65.5,69.8,0,0,255,0,6.3
P00062,Noah Fischer,22,Switzerland,Switzerland,10,RB,175,64,Left,Switzerland FC,4600000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,12,0,0,0,0,0.0,0.06,0,6,7,87.2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0,0,0,0,7.22,0.99,34.9,1,0,70.0,6.3,60.5,48.6,57.4,46.7,66.3,51.3,77.0,82.4,0,0,187,0,5.8
P00063,Noah Brunner,28,Switzerland,Switzerland,11,RB,196,68,Right,Switzerland FC,8400000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,84,0,0,0,0,0.0,0.07,0,42,49,87.0,0,0,2,0,0,2,2,1,0,1,4,5,0,0,0,0,0,0,0.0,0,0,0,0,6.42,1.3,30.7,11,11,87.8,6.0,64.1,22.9,59.1,50.8,68.5,55.7,99.7,57.6,0,0,325,0,6.0
P00064,Noah Weber,33,Switzerland,Switzerland,12,DM,182,89,Right,Switzerland United,36300000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,40,0,0,0,0,0.0,0.08,0,14,17,84.0,0,0,0,0,1,1,0,1,0,0,3,3,1,0,0,0,0,0,0.0,0,0,0,0,6.57,1.55,31.2,5,1,92.0,7.1,68.4,49.3,58.4,53.0,77.0,54.4,78.2,54.7,0,0,203,0,5.7
P00065,David Fischer,23,Switzerland,Switzerland,13,DM,188,85,Right,Switzerland FC,10000000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,8,0,0,0,0,0.0,0.12,0,3,5,78.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,7.84,1.6,27.7,2,0,75.9,6.6,62.8,52.1,59.8,39.8,59.1,59.1,74.0,46.7,0,0,141,0,6.0
P00066,Simon Meier,33,Switzerland,Switzerland,14,DM,184,79,Right,Switzerland Rovers,54200000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,18,0,0,1,0,0.12,0.01,0,8,9,93.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,7.91,1.74,31.3,4,1,78.3,5.9,57.4,85.4,59.1,42.2,81.4,54.2,79.9,57.5,0,0,161,0,6.0
P00067,Jan Schmid,31,Switzerland,Switzerland,15,CM,173,69,Right,Switzerland United,38900000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,73,0,0,1,1,0.07,0.02,1,42,45,95.2,2,2,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0.0,0,0,0,0,5.17,0.93,30.8,17,4,84.9,5.9,59.1,68.2,54.8,41.6,82.1,62.3,74.5,75.2,0,0,264,0,5.7
P00068,Noah Keller,31,Switzerland,Switzerland,16,CM,182,65,Right,Switzerland Athletic,61600000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,25,0,0,0,0,0.0,0.1,0,9,14,71.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,7.83,2.01,32.5,3,3,74.7,6.6,66.7,49.4,37.1,57.0,83.4,52.0,76.5,44.0,0,0,228,0,6.2
P00069,Liam Huber,30,Switzerland,Switzerland,17,CM,174,78,Right,Switzerland Rovers,58400000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,32,0,0,0,0,0.0,0.13,0,19,26,76.8,0,0,0,0,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0.0,0,0,0,0,8.31,1.24,31.3,7,5,71.2,5.7,55.8,98.4,71.3,66.7,85.4,60.6,79.5,50.9,0,0,140,0,5.9
P00070,Joel Weber,21,Switzerland,Switzerland,18,CM,180,73,Right,Switzerland City,55400000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,25,0,0,0,0,0.0,0.01,1,13,16,82.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,9.52,2.35,30.7,7,2,77.0,6.8,65.8,55.0,61.7,75.8,71.7,57.0,76.8,70.3,0,0,274,0,6.3
P00071,Jan Meier,26,Switzerland,Switzerland,19,AM,195,69,Right,Switzerland FC,15500000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,87,0,0,1,1,0.06,0.04,0,54,66,82.8,2,2,0,0,1,1,3,1,1,0,1,6,0,0,0,0,0,0,0.0,0,0,0,0,8.79,1.79,33.9,6,14,76.1,5.8,60.0,80.7,64.6,69.4,54.8,59.0,78.4,53.5,0,0,310,0,5.9
P00072,Joel Brunner,21,Switzerland,Switzerland,20,AM,192,88,Right,Switzerland FC,6000000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,12,0,0,0,0,0.0,0.14,0,5,8,67.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,7.92,1.87,33.2,2,1,86.0,5.8,50.6,20.8,43.9,56.1,80.3,65.5,72.6,38.2,0,0,210,0,5.6
P00073,Luca Weber,19,Switzerland,Switzerland,21,LW,173,67,Right,Switzerland City,60000000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,18,0,0,0,0,0.0,0.01,0,10,12,84.6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,7.71,1.08,33.7,1,6,91.6,6.2,62.3,52.1,64.6,61.5,70.5,35.4,63.5,70.1,0,0,162,0,6.2
P00074,Liam Steiner,32,Switzerland,Switzerland,22,LW,177,68,Right,Switzerland United,28500000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,92,0,0,1,0,0.14,0.08,1,27,33,82.1,4,3,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0.0,0,0,0,0,8.34,0.38,30.4,18,9,92.4,6.1,61.2,47.5,69.1,70.6,72.6,52.1,89.2,60.5,0,0,272,0,6.0
P00075,Liam Meier,28,Switzerland,Switzerland,23,RW,173,80,Right,Switzerland Athletic,59700000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,32,0,0,1,1,0.13,0.05,0,16,20,81.0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0.0,0,0,0,0,7.6,1.19,27.5,3,4,86.2,7.1,67.2,38.9,81.7,70.3,70.7,52.1,66.8,53.9,0,0,273,0,6.0
P00076,Jan Müller,32,Switzerland,Switzerland,24,RW,194,77,Left,Switzerland City,26700000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,63,0,0,2,1,0.2,0.03,0,26,32,81.3,3,2,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0.0,0,0,0,0,9.04,1.7,28.1,7,5,87.0,5.9,60.1,44.8,65.0,41.7,67.6,60.7,67.8,73.9,0,0,157,0,5.9
P00077,David Keller,21,Switzerland,Switzerland,25,ST,173,85,Right,Switzerland Sporting,4000000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,85,0,0,1,1,0.14,0.12,0,37,48,78.7,0,0,0,0,1,1,1,0,1,0,5,3,1,1,0,0,0,0,0.0,0,0,0,0,8.11,1.91,33.6,10,14,91.6,6.2,58.9,65.9,66.9,66.6,76.3,35.4,72.4,74.1,0,0,256,0,5.6
P00078,Nico Huber,33,Switzerland,Switzerland,26,ST,174,75,Right,Switzerland Athletic,19000000,WC26-002,2026-06-11,Pacific Arena,Los Angeles,Iraq,Group Stage,Win,3,0,40,0,0,1,1,0.09,0.11,0,27,29,95.2,0,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0.0,0,0,0,0,7.43,1.65,30.4,7,4,89.3,6.5,61.2,56.7,64.1,74.3,63.2,60.3,89.8,27.6,0,0,259,0,5.8
P00001,Omar Kazem,29,Iraq,Iraq,1,GK,192,68,Right,Iraq FC,24000000,WC26-003,2026-06-11,Maple Leaf Stadium,Toronto,Tunisia,Group Stage,Draw,1,1,78,0,0,0,0,0.0,0.1,0,30,40,76.3,1,0,0,0,2,0,0,1,1,0,0,3,0,1,1,0,0,1,33.3,1,0,1,0,5.7,1.52,32.6,12,12,81.4,6.0,58.1,54.7,44.5,71.7,62.3,52.1,71.9,76.0,0,0,164,0,6.2
P00002,Yusuf Salim,20,Iraq,Iraq,2,GK,171,77,Left,Iraq United,23900000,WC26-003,2026-06-11,Maple Leaf Stadium,Toronto,Tunisia,Group Stage,Draw,1,1,0,0,0,0,0,0.0,0.06,0,0,0,78.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50.0,0,0,1,0,0.27,0.0,0.0,0,0,86.8,5.9,55.9,42.6,62.1,67.6,71.6,40.3,87.3,60.5,0,0,171,0,5.9
P00003,Hussein Saeed,28,Iraq,Iraq,3,GK,170,75,Left,Iraq City,38400000,WC26-003,2026-06-11,Maple Leaf Stadium,Toronto,Tunisia,Group Stage,Draw,1,1,12,0,0,0,0,0.0,0.05,0,3,4,79.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,100.0,0,0,1,0,4.85,1.25,32.7,1,1,90.5,5.3,54.3,59.4,67.8,66.0,80.6,49.0,74.8,40.4,0,0,76,0,5.6
P00004,Hassan Kazem,33,Iraq,Iraq,4,CB,190,79,Right,Iraq Sporting,36100000,WC26-003,2026-06-11,Maple Leaf Stadium,Toronto,Tunisia,Group Stage,Draw,1,1,66,0,0,0,0,0.0,0.06,0,34,40,85.5,0,0,0,0,1,0,2,0,1,2,1,3,0,0,0,0,0,0,0.0,0,0,0,0,7.6,1.09,31.4,9,6,84.7,6.2,62.1,63.9,47.4,61.3,56.0,64.6,65.8,69.0,0,0,195,0,5.9
P00005,Mohammed Abbas,33,Iraq,Iraq,5,CB,183,64,Right,Iraq Athletic,39200000,WC26-003,2026-06-11,Maple Leaf Stadium,Toronto,Tunisia,Group Stage,Draw,1,1,0,0,0,0,0,0.0,0.11,0,0,0,87.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.26,0.0,0,0,83.1,7.1,71.9,67.3,60.9,53.0,55.7,49.0,73.5,66.0,0,0,32,0,6.2
P00006,Omar Abbas,23,Iraq,Iraq,6,CB,188,66,Right,Iraq City,61800000,WC26-003,2026-06-11,Maple Leaf Stadium,Toronto,Tunisia,Group Stage,Draw,1,1,32,0,0,0,0,0.0,0.02,0,14,18,77.9,0,0,0,0,1,1,2,1,0,0,4,5,0,0,0,0,0,0,0.0,0,0,0,0,5.68,1.45,32.1,2,5,87.3,6.6,66.9,38.5,71.0,74.4,71.6,66.8,77.0,48.6,0,0,159,0,6.3
